geotiff_path,folder,name,id_sample,date,tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F252_V003/V1KRNP____19990112F252_V003_cloud_mask_cnn.tif,V1KRNP____19990112F252_V003,V1KRNP____19990112F252_V003_cloud_mask_cnn,mask_cnn,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F252_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F252_V003/V1KRNP____19990112F252_V003.tif,V1KRNP____19990112F252_V003,V1KRNP____19990112F252_V003,image,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F252_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F252_V003/V1KRNP____19990112F252_V003_cloud_mask.tif,V1KRNP____19990112F252_V003,V1KRNP____19990112F252_V003_cloud_mask,cloud_mask,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F252_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F252_V003/V1KRNP____19990112F252_V003_initial_mask.tif,V1KRNP____19990112F252_V003,V1KRNP____19990112F252_V003_initial_mask,initial_mask,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F252_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F235_V003/V1KRNP____19990112F235_V003_cloud_mask_cnn.tif,V1KRNP____19990112F235_V003,V1KRNP____19990112F235_V003_cloud_mask_cnn,mask_cnn,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F235_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F235_V003/V1KRNP____19990112F235_V003_cloud_mask.tif,V1KRNP____19990112F235_V003,V1KRNP____19990112F235_V003_cloud_mask,cloud_mask,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F235_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F235_V003/V1KRNP____19990112F235_V003.tif,V1KRNP____19990112F235_V003,V1KRNP____19990112F235_V003,image,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F235_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F235_V003/V1KRNP____19990112F235_V003_initial_mask.tif,V1KRNP____19990112F235_V003,V1KRNP____19990112F235_V003_initial_mask,initial_mask,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F235_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F241_V003/V1KRNP____19990112F241_V003_initial_mask.tif,V1KRNP____19990112F241_V003,V1KRNP____19990112F241_V003_initial_mask,initial_mask,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F241_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F241_V003/V1KRNP____19990112F241_V003_cloud_mask.tif,V1KRNP____19990112F241_V003,V1KRNP____19990112F241_V003_cloud_mask,cloud_mask,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F241_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F241_V003/V1KRNP____19990112F241_V003.tif,V1KRNP____19990112F241_V003,V1KRNP____19990112F241_V003,image,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F241_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F241_V003/V1KRNP____19990112F241_V003_cloud_mask_cnn.tif,V1KRNP____19990112F241_V003,V1KRNP____19990112F241_V003_cloud_mask_cnn,mask_cnn,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F241_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F233_V003/V1KRNP____19990112F233_V003_cloud_mask_cnn.tif,V1KRNP____19990112F233_V003,V1KRNP____19990112F233_V003_cloud_mask_cnn,mask_cnn,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F233_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F233_V003/V1KRNP____19990112F233_V003_cloud_mask.tif,V1KRNP____19990112F233_V003,V1KRNP____19990112F233_V003_cloud_mask,cloud_mask,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F233_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F233_V003/V1KRNP____19990112F233_V003.tif,V1KRNP____19990112F233_V003,V1KRNP____19990112F233_V003,image,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F233_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_12/V1KRNP____19990112F233_V003/V1KRNP____19990112F233_V003_initial_mask.tif,V1KRNP____19990112F233_V003,V1KRNP____19990112F233_V003_initial_mask,initial_mask,1999-01-12,/data/databases/Julio/spot/tortillas/V1KRNP____19990112F233_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F184_V003/V1KRNP____19990310F184_V003_cloud_mask.tif,V1KRNP____19990310F184_V003,V1KRNP____19990310F184_V003_cloud_mask,cloud_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F184_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F184_V003/V1KRNP____19990310F184_V003.tif,V1KRNP____19990310F184_V003,V1KRNP____19990310F184_V003,image,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F184_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F184_V003/V1KRNP____19990310F184_V003_cloud_mask_cnn.tif,V1KRNP____19990310F184_V003,V1KRNP____19990310F184_V003_cloud_mask_cnn,mask_cnn,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F184_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F184_V003/V1KRNP____19990310F184_V003_initial_mask.tif,V1KRNP____19990310F184_V003,V1KRNP____19990310F184_V003_initial_mask,initial_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F184_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F167_V003/V1KRNP____19990310F167_V003.tif,V1KRNP____19990310F167_V003,V1KRNP____19990310F167_V003,image,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F167_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F167_V003/V1KRNP____19990310F167_V003_cloud_mask.tif,V1KRNP____19990310F167_V003,V1KRNP____19990310F167_V003_cloud_mask,cloud_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F167_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F167_V003/V1KRNP____19990310F167_V003_cloud_mask_cnn.tif,V1KRNP____19990310F167_V003,V1KRNP____19990310F167_V003_cloud_mask_cnn,mask_cnn,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F167_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F167_V003/V1KRNP____19990310F167_V003_initial_mask.tif,V1KRNP____19990310F167_V003,V1KRNP____19990310F167_V003_initial_mask,initial_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F167_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F194_V003/V1KRNP____19990310F194_V003_cloud_mask_cnn.tif,V1KRNP____19990310F194_V003,V1KRNP____19990310F194_V003_cloud_mask_cnn,mask_cnn,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F194_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F194_V003/V1KRNP____19990310F194_V003_initial_mask.tif,V1KRNP____19990310F194_V003,V1KRNP____19990310F194_V003_initial_mask,initial_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F194_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F194_V003/V1KRNP____19990310F194_V003.tif,V1KRNP____19990310F194_V003,V1KRNP____19990310F194_V003,image,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F194_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F194_V003/V1KRNP____19990310F194_V003_cloud_mask.tif,V1KRNP____19990310F194_V003,V1KRNP____19990310F194_V003_cloud_mask,cloud_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F194_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F183_V003/V1KRNP____19990310F183_V003_initial_mask.tif,V1KRNP____19990310F183_V003,V1KRNP____19990310F183_V003_initial_mask,initial_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F183_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F183_V003/V1KRNP____19990310F183_V003_cloud_mask_cnn.tif,V1KRNP____19990310F183_V003,V1KRNP____19990310F183_V003_cloud_mask_cnn,mask_cnn,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F183_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F183_V003/V1KRNP____19990310F183_V003.tif,V1KRNP____19990310F183_V003,V1KRNP____19990310F183_V003,image,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F183_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F183_V003/V1KRNP____19990310F183_V003_cloud_mask.tif,V1KRNP____19990310F183_V003,V1KRNP____19990310F183_V003_cloud_mask,cloud_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F183_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F187_V003/V1KRNP____19990310F187_V003.tif,V1KRNP____19990310F187_V003,V1KRNP____19990310F187_V003,image,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F187_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F187_V003/V1KRNP____19990310F187_V003_cloud_mask.tif,V1KRNP____19990310F187_V003,V1KRNP____19990310F187_V003_cloud_mask,cloud_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F187_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F187_V003/V1KRNP____19990310F187_V003_initial_mask.tif,V1KRNP____19990310F187_V003,V1KRNP____19990310F187_V003_initial_mask,initial_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F187_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F187_V003/V1KRNP____19990310F187_V003_cloud_mask_cnn.tif,V1KRNP____19990310F187_V003,V1KRNP____19990310F187_V003_cloud_mask_cnn,mask_cnn,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F187_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F182_V003/V1KRNP____19990310F182_V003_initial_mask.tif,V1KRNP____19990310F182_V003,V1KRNP____19990310F182_V003_initial_mask,initial_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F182_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F182_V003/V1KRNP____19990310F182_V003_cloud_mask.tif,V1KRNP____19990310F182_V003,V1KRNP____19990310F182_V003_cloud_mask,cloud_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F182_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F182_V003/V1KRNP____19990310F182_V003_cloud_mask_cnn.tif,V1KRNP____19990310F182_V003,V1KRNP____19990310F182_V003_cloud_mask_cnn,mask_cnn,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F182_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F182_V003/V1KRNP____19990310F182_V003.tif,V1KRNP____19990310F182_V003,V1KRNP____19990310F182_V003,image,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F182_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F196_V003/V1KRNP____19990310F196_V003.tif,V1KRNP____19990310F196_V003,V1KRNP____19990310F196_V003,image,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F196_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F196_V003/V1KRNP____19990310F196_V003_cloud_mask_cnn.tif,V1KRNP____19990310F196_V003,V1KRNP____19990310F196_V003_cloud_mask_cnn,mask_cnn,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F196_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F196_V003/V1KRNP____19990310F196_V003_cloud_mask.tif,V1KRNP____19990310F196_V003,V1KRNP____19990310F196_V003_cloud_mask,cloud_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F196_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F196_V003/V1KRNP____19990310F196_V003_initial_mask.tif,V1KRNP____19990310F196_V003,V1KRNP____19990310F196_V003_initial_mask,initial_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F196_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F176_V003/V1KRNP____19990310F176_V003_cloud_mask_cnn.tif,V1KRNP____19990310F176_V003,V1KRNP____19990310F176_V003_cloud_mask_cnn,mask_cnn,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F176_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F176_V003/V1KRNP____19990310F176_V003_cloud_mask.tif,V1KRNP____19990310F176_V003,V1KRNP____19990310F176_V003_cloud_mask,cloud_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F176_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F176_V003/V1KRNP____19990310F176_V003_initial_mask.tif,V1KRNP____19990310F176_V003,V1KRNP____19990310F176_V003_initial_mask,initial_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F176_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F176_V003/V1KRNP____19990310F176_V003.tif,V1KRNP____19990310F176_V003,V1KRNP____19990310F176_V003,image,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F176_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F192_V003/V1KRNP____19990310F192_V003_cloud_mask_cnn.tif,V1KRNP____19990310F192_V003,V1KRNP____19990310F192_V003_cloud_mask_cnn,mask_cnn,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F192_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F192_V003/V1KRNP____19990310F192_V003.tif,V1KRNP____19990310F192_V003,V1KRNP____19990310F192_V003,image,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F192_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F192_V003/V1KRNP____19990310F192_V003_cloud_mask.tif,V1KRNP____19990310F192_V003,V1KRNP____19990310F192_V003_cloud_mask,cloud_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F192_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F192_V003/V1KRNP____19990310F192_V003_initial_mask.tif,V1KRNP____19990310F192_V003,V1KRNP____19990310F192_V003_initial_mask,initial_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F192_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F186_V003/V1KRNP____19990310F186_V003.tif,V1KRNP____19990310F186_V003,V1KRNP____19990310F186_V003,image,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F186_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F186_V003/V1KRNP____19990310F186_V003_cloud_mask.tif,V1KRNP____19990310F186_V003,V1KRNP____19990310F186_V003_cloud_mask,cloud_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F186_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F186_V003/V1KRNP____19990310F186_V003_cloud_mask_cnn.tif,V1KRNP____19990310F186_V003,V1KRNP____19990310F186_V003_cloud_mask_cnn,mask_cnn,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F186_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F186_V003/V1KRNP____19990310F186_V003_initial_mask.tif,V1KRNP____19990310F186_V003,V1KRNP____19990310F186_V003_initial_mask,initial_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F186_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F172_V003/V1KRNP____19990310F172_V003_cloud_mask.tif,V1KRNP____19990310F172_V003,V1KRNP____19990310F172_V003_cloud_mask,cloud_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F172_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F172_V003/V1KRNP____19990310F172_V003.tif,V1KRNP____19990310F172_V003,V1KRNP____19990310F172_V003,image,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F172_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F172_V003/V1KRNP____19990310F172_V003_initial_mask.tif,V1KRNP____19990310F172_V003,V1KRNP____19990310F172_V003_initial_mask,initial_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F172_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F172_V003/V1KRNP____19990310F172_V003_cloud_mask_cnn.tif,V1KRNP____19990310F172_V003,V1KRNP____19990310F172_V003_cloud_mask_cnn,mask_cnn,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F172_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F203_V003/V1KRNP____19990310F203_V003_initial_mask.tif,V1KRNP____19990310F203_V003,V1KRNP____19990310F203_V003_initial_mask,initial_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F203_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F203_V003/V1KRNP____19990310F203_V003.tif,V1KRNP____19990310F203_V003,V1KRNP____19990310F203_V003,image,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F203_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F203_V003/V1KRNP____19990310F203_V003_cloud_mask_cnn.tif,V1KRNP____19990310F203_V003,V1KRNP____19990310F203_V003_cloud_mask_cnn,mask_cnn,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F203_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F203_V003/V1KRNP____19990310F203_V003_cloud_mask.tif,V1KRNP____19990310F203_V003,V1KRNP____19990310F203_V003_cloud_mask,cloud_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F203_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F179_V003/V1KRNP____19990310F179_V003.tif,V1KRNP____19990310F179_V003,V1KRNP____19990310F179_V003,image,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F179_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F179_V003/V1KRNP____19990310F179_V003_cloud_mask.tif,V1KRNP____19990310F179_V003,V1KRNP____19990310F179_V003_cloud_mask,cloud_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F179_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F179_V003/V1KRNP____19990310F179_V003_initial_mask.tif,V1KRNP____19990310F179_V003,V1KRNP____19990310F179_V003_initial_mask,initial_mask,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F179_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F179_V003/V1KRNP____19990310F179_V003_cloud_mask_cnn.tif,V1KRNP____19990310F179_V003,V1KRNP____19990310F179_V003_cloud_mask_cnn,mask_cnn,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F179_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_03_10/V1KRNP____19990310F190_V003/V1KRNP____19990310F190_V003_cloud_mask_cnn.tif,V1KRNP____19990310F190_V003,V1KRNP____19990310F190_V003_cloud_mask_cnn,mask_cnn,1999-03-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990310F190_V003.tortilla
